id2,y,x,w
388,43.7654,1.3243,-0.8183
388,39.1584,0.7191,-0.8183
388,47.2103,1.5444,-0.8183
388,58.4509,2.7580,-0.8183
388,26.8817,-0.5347,-0.8183
388,52.6824,2.3792,-0.8183
388,37.1287,0.6793,-0.8183
388,41.3653,0.6914,-0.8183
389,49.0351,-0.7552,-1.2247
389,49.3249,-1.2112,-1.2247
389,51.1122,-0.7755,-1.2247
389,47.9193,-1.8168,-1.2247
389,54.1891,0.9896,-1.2247
389,47.1536,-1.6036,-1.2247
389,46.2391,-1.1408,-1.2247
389,50.1768,-0.8707,-1.2247
389,43.9292,-2.1662,-1.2247
389,46.2916,-1.5454,-1.2247
390,48.0709,0.0117,1.7997
390,43.9774,-2.1594,1.7997
390,48.9379,-0.3807,1.7997
390,46.8414,0.2102,1.7997
390,47.6484,-1.0199,1.7997
390,48.1392,0.2785,1.7997
390,49.9605,0.5042,1.7997
390,46.9762,-0.0658,1.7997
390,46.1916,-0.8388,1.7997
390,46.1870,-1.9109,1.7997
391,51.7640,1.5441,-0.0896
391,50.7872,1.2988,-0.0896
391,57.8276,2.5042,-0.0896
391,53.9957,2.4792,-0.0896
391,46.1315,-0.0771,-0.0896
391,49.1121,0.3684,-0.0896
391,42.3426,-0.3497,-0.0896
391,55.9984,2.4687,-0.0896
391,49.1111,0.4917,-0.0896
391,53.2782,2.1940,-0.0896
392,41.8578,-1.1832,-1.0736
392,46.9279,0.3906,-1.0736
392,44.0712,-0.6229,-1.0736
392,45.1235,0.4216,-1.0736
392,50.0420,1.8705,-1.0736
392,45.3951,0.6381,-1.0736
392,41.0156,-1.7992,-1.0736
392,48.7554,1.2979,-1.0736
392,44.0549,-0.4940,-1.0736
392,46.5458,0.6514,-1.0736
393,52.5812,-0.5217,-0.0616
393,53.0405,-0.6255,-0.0616
393,41.1882,1.2438,-0.0616
393,47.9780,0.2268,-0.0616
393,56.1484,-1.3405,-0.0616
393,41.3259,1.0474,-0.0616
393,40.4568,1.4997,-0.0616
393,51.2977,-0.5266,-0.0616
393,43.1533,0.7633,-0.0616
393,38.9903,1.4284,-0.0616
394,42.0438,0.7682,-0.7741
394,41.4074,1.1294,-0.7741
394,37.0969,0.6010,-0.7741
394,29.3439,-0.9305,-0.7741
394,36.1471,0.2138,-0.7741
394,47.2143,2.4537,-0.7741
394,39.0163,0.8490,-0.7741
394,34.3034,-0.0060,-0.7741
394,45.3249,1.8699,-0.7741
394,30.3034,-0.8505,-0.7741
395,44.0098,-0.0194,-0.7266
395,43.9466,-0.3573,-0.7266
395,42.5091,-1.1662,-0.7266
395,41.1882,-1.1329,-0.7266
395,42.5740,-0.6262,-0.7266
395,43.8452,-1.1804,-0.7266
395,41.5462,-0.5842,-0.7266
395,42.6745,-2.1537,-0.7266
395,44.1616,-0.5062,-0.7266
395,42.0715,-2.4941,-0.7266
396,58.8966,1.6164,-0.6081
396,58.9788,1.0020,-0.6081
396,57.5615,0.9616,-0.6081
396,55.0529,-0.1258,-0.6081
396,63.1108,2.5367,-0.6081
396,55.3359,0.5367,-0.6081
396,62.9488,2.0582,-0.6081
396,51.4750,-0.4719,-0.6081
396,52.6276,-0.2627,-0.6081
396,53.7179,0.1516,-0.6081
397,52.3806,-0.9738,0.9994
397,38.2813,-2.4946,0.9994
397,48.7107,-1.3046,0.9994
397,57.9099,-0.2584,0.9994
397,47.9658,-1.4646,0.9994
397,44.2368,-2.1705,0.9994
397,62.9816,0.4838,0.9994
397,58.6444,0.0508,0.9994
397,51.7353,-0.6669,0.9994
397,54.2741,-0.5846,0.9994
398,42.6346,-0.0234,1.2613
398,41.3645,-1.0889,1.2613
398,42.6919,-1.0499,1.2613
398,43.2491,-0.3253,1.2613
398,40.2945,1.2693,1.2613
398,43.8711,-1.8063,1.2613
398,40.5768,-1.7730,1.2613
398,43.2143,-1.8281,1.2613
398,42.7365,-2.4737,1.2613
398,37.6555,0.2941,1.2613
399,46.8800,2.3545,1.5744
399,46.5832,-0.2126,1.5744
399,49.3777,1.7801,1.5744
399,48.7325,0.2805,1.5744
399,47.7308,1.6738,1.5744
399,47.6724,1.2037,1.5744
399,49.8343,0.3971,1.5744
399,48.5231,2.9584,1.5744
399,48.3699,2.5389,1.5744
399,48.0440,-0.2358,1.5744
400,44.7150,0.5370,0.9532
400,53.4786,2.3853,0.9532
400,51.9527,2.6104,0.9532
400,54.1527,2.9227,0.9532
400,47.4766,1.5005,0.9532
400,45.0283,0.7393,0.9532
400,49.4225,2.2807,0.9532
400,45.3768,0.4574,0.9532
400,54.4374,3.0352,0.9532
400,48.4809,1.3159,0.9532
401,49.8704,0.7120,0.6211
401,49.7261,1.1941,0.6211
401,45.3323,-0.5718,0.6211
401,49.3280,0.1959,0.6211
401,52.2524,0.6035,0.6211
401,48.1653,0.1643,0.6211
401,48.6858,-0.2830,0.6211
401,46.5113,-0.5506,0.6211
401,47.1257,-1.0051,0.6211
401,47.6822,0.2061,0.6211
402,48.5019,-0.5085,-0.5164
402,48.5442,-1.0437,-0.5164
402,47.1741,-1.2946,-0.5164
402,47.0884,-0.7168,-0.5164
402,52.4695,0.0154,-0.5164
402,47.5090,-1.5241,-0.5164
402,56.3101,0.7908,-0.5164
402,48.7444,-0.4360,-0.5164
402,60.1062,2.4835,-0.5164
402,50.4016,-0.9417,-0.5164
403,46.8262,-0.6328,0.3946
403,45.6775,-0.9809,0.3946
403,43.9523,-1.4583,0.3946
403,38.0839,-2.1747,0.3946
403,45.7752,-1.2194,0.3946
403,48.5725,-0.5678,0.3946
403,50.3655,0.0190,0.3946
403,52.2994,0.5577,0.3946
403,45.4490,-0.9964,0.3946
403,42.6987,-1.2775,0.3946
404,44.4758,-0.2388,0.3194
404,45.4702,0.1579,0.3194
404,44.3955,0.4465,0.3194
404,45.2832,1.0018,0.3194
404,45.9494,-0.1986,0.3194
404,43.6867,-0.5067,0.3194
404,43.3417,-0.4267,0.3194
404,46.7044,0.8954,0.3194
404,46.3513,1.1102,0.3194
404,43.3662,-1.3950,0.3194
405,40.7736,-1.8359,-0.0664
405,42.2307,-1.0168,-0.0664
405,40.0861,-1.2646,-0.0664
405,41.3333,-2.2218,-0.0664
405,40.4981,-1.3805,-0.0664
405,43.8468,-2.5839,-0.0664
405,39.2239,-0.7244,-0.0664
405,36.4189,0.7060,-0.0664
405,37.5299,-0.3167,-0.0664
405,43.2748,-1.7243,-0.0664
406,50.2399,-0.4432,-1.3861
406,61.1521,0.9238,-1.3861
406,35.7618,-1.8445,-1.3861
406,58.1878,0.4878,-1.3861
406,65.5916,1.4640,-1.3861
406,38.2036,-1.3042,-1.3861
406,46.5535,-0.6052,-1.3861
406,46.7296,-0.5774,-1.3861
406,44.1058,-0.9346,-1.3861
406,51.9402,-0.0316,-1.3861
407,49.0119,1.6082,-0.3271
407,51.2520,-1.3988,-0.3271
407,47.2403,1.6003,-0.3271
407,48.3780,0.1135,-0.3271
407,50.7413,-0.6168,-0.3271
407,48.6303,-0.4304,-0.3271
407,48.8806,-0.6351,-0.3271
407,48.5438,0.1493,-0.3271
407,46.5243,0.7398,-0.3271
407,49.2067,0.5590,-0.3271
408,62.5835,-0.8287,2.1594
408,64.5870,0.1056,2.1594
408,66.8118,2.0546,2.1594
408,67.5622,1.2793,2.1594
408,69.3388,1.6217,2.1594
408,66.8536,1.6975,2.1594
408,63.3782,-0.3805,2.1594
408,65.1961,0.4019,2.1594
408,67.1424,1.3724,2.1594
408,66.4550,1.3004,2.1594
409,58.0118,1.9294,-0.9122
409,51.0689,0.7809,-0.9122
409,63.4360,3.7763,-0.9122
409,61.8994,3.1819,-0.9122
409,54.2979,1.1185,-0.9122
409,62.9358,2.6465,-0.9122
409,53.0711,1.2782,-0.9122
409,51.8906,0.7593,-0.9122
409,58.0713,2.2686,-0.9122
409,53.6451,0.8036,-0.9122
410,68.5004,-0.2988,0.0455
410,58.0686,-1.5976,0.0455
410,65.1755,-0.7392,0.0455
410,68.3731,-0.3536,0.0455
410,70.7853,0.0387,0.0455
410,70.6331,0.1683,0.0455
410,68.4654,-0.0604,0.0455
410,65.7848,-0.4728,0.0455
410,64.3667,-1.0058,0.0455
410,55.4348,-2.1252,0.0455
411,43.2159,0.4684,0.2776
411,41.9509,-0.6134,0.2776
411,39.9613,-0.7145,0.2776
411,41.9458,0.4022,0.2776
411,41.2703,-0.9967,0.2776
411,41.0730,0.5535,0.2776
411,42.0027,1.0595,0.2776
411,41.0501,0.7274,0.2776
411,40.7724,0.1836,0.2776
411,42.0439,-0.9346,0.2776
412,75.3949,1.4215,1.9788
412,41.3896,-1.7285,1.9788
412,60.5771,0.1049,1.9788
412,44.1272,-1.6404,1.9788
412,59.7977,0.1956,1.9788
412,48.1717,-0.9616,1.9788
412,76.3841,1.9622,1.9788
412,63.0446,0.5342,1.9788
412,59.5931,0.3532,1.9788
412,66.8709,0.7049,1.9788
413,47.4305,-0.9889,-1.7157
413,41.7741,-2.2827,-1.7157
413,38.8614,-2.7892,-1.7157
413,33.8710,-3.5704,-1.7157
413,56.5261,0.2015,-1.7157
413,49.1182,-0.8997,-1.7157
413,42.6885,-1.8743,-1.7157
413,50.5095,-0.8548,-1.7157
413,40.0557,-2.8514,-1.7157
413,53.3871,-0.2440,-1.7157
414,56.5405,-0.3894,-0.1570
414,53.9860,-0.9448,-0.1570
414,53.5989,-0.6288,-0.1570
414,43.9858,-2.7306,-0.1570
414,52.7436,-0.9393,-0.1570
414,53.9145,-0.8584,-0.1570
414,57.4983,-0.3821,-0.1570
414,53.4764,-0.8968,-0.1570
414,53.9078,-0.6812,-0.1570
414,59.3875,0.2392,-0.1570
415,51.6917,0.4381,0.8415
415,54.4417,1.8667,0.8415
415,46.8909,-0.2404,0.8415
415,47.7269,0.4655,0.8415
415,48.7790,0.1069,0.8415
415,53.7709,0.9670,0.8415
415,52.1239,1.2578,0.8415
415,48.3649,0.3380,0.8415
415,50.4752,0.3960,0.8415
415,51.9003,0.8465,0.8415
416,43.1255,0.7274,0.5572
416,38.3931,-0.2788,0.5572
416,37.9162,-0.1798,0.5572
416,44.4702,1.4068,0.5572
416,46.1460,1.0579,0.5572
416,34.9519,-1.0091,0.5572
416,41.7973,0.4519,0.5572
416,40.3691,0.2918,0.5572
416,47.2884,1.3477,0.5572
416,47.5262,1.8194,0.5572
417,33.7146,-1.6091,-0.4313
417,51.9886,0.4186,-0.4313
417,38.8451,-0.9247,-0.4313
417,33.0379,-1.8009,-0.4313
417,55.0429,0.9020,-0.4313
417,35.3427,-1.5065,-0.4313
417,50.1230,0.1477,-0.4313
417,27.4533,-2.3840,-0.4313
417,46.0694,-0.2377,-0.4313
417,65.0079,2.1447,-0.4313
418,60.8802,0.4928,1.6204
418,52.2783,-1.1236,1.6204
418,55.2838,-0.2706,1.6204
418,44.5419,-2.3164,1.6204
418,56.3621,-0.2094,1.6204
418,62.9942,0.7343,1.6204
418,54.4812,-0.7325,1.6204
418,56.1860,-0.5309,1.6204
418,51.4722,-0.9900,1.6204
418,58.2590,0.1486,1.6204
419,50.7202,-0.2056,-0.8034
419,47.9604,-0.7822,-0.8034
419,52.9478,0.2323,-0.8034
419,54.0522,0.3462,-0.8034
419,47.2617,-0.9797,-0.8034
419,48.0289,-1.0539,-0.8034
419,47.6210,-0.7424,-0.8034
419,53.4093,0.3814,-0.8034
419,50.3519,-0.1709,-0.8034
419,53.2623,0.5267,-0.8034
420,43.6623,-1.9061,-2.6378
420,44.3571,-2.1480,-2.6378
420,47.5896,-1.6415,-2.6378
420,52.5489,-1.2902,-2.6378
420,40.8468,-2.3655,-2.6378
420,39.3413,-2.5098,-2.6378
420,46.9414,-1.7145,-2.6378
420,38.0936,-3.0002,-2.6378
420,41.8600,-2.3022,-2.6378
420,44.8631,-1.9510,-2.6378
421,45.2263,-1.3516,0.0940
421,39.3641,0.7766,0.0940
421,45.3188,-0.6231,0.0940
421,42.5413,-0.0111,0.0940
421,35.7833,1.7598,0.0940
421,34.3158,2.7450,0.0940
421,44.1953,-0.6775,0.0940
421,39.5328,1.1597,0.0940
421,41.4304,0.1521,0.0940
421,46.2678,-0.9403,0.0940
422,57.4086,2.6482,-0.1952
422,55.8986,2.0215,-0.1952
422,48.7304,0.0052,-0.1952
422,50.4884,0.8386,-0.1952
422,51.6879,0.7014,-0.1952
422,57.6650,2.3299,-0.1952
422,46.5526,-1.0390,-0.1952
422,50.9053,0.4721,-0.1952
422,55.4922,1.8073,-0.1952
422,51.3371,0.8703,-0.1952
423,50.0324,0.2621,1.0514
423,53.9825,-1.8693,1.0514
423,52.7373,-0.1216,1.0514
423,50.7645,0.1594,1.0514
423,53.1242,-1.2451,1.0514
423,55.3681,-1.0674,1.0514
423,52.0531,-1.3265,1.0514
423,52.3356,-0.8304,1.0514
423,49.2776,0.2565,1.0514
423,50.7171,-0.2556,1.0514
424,47.1344,-0.4196,-1.9264
424,51.7634,0.3558,-1.9264
424,55.9726,0.9799,-1.9264
424,57.4101,1.3152,-1.9264
424,43.4967,-0.8044,-1.9264
424,48.5339,-0.0622,-1.9264
424,47.3434,-0.1241,-1.9264
424,61.3026,1.9553,-1.9264
424,54.0635,0.5255,-1.9264
424,61.6434,2.1614,-1.9264
425,42.6561,-1.3171,-0.8031
425,41.4462,-1.2480,-0.8031
425,32.0847,-2.7979,-0.8031
425,46.5295,-0.4036,-0.8031
425,32.4734,-2.6326,-0.8031
425,38.1863,-2.2991,-0.8031
425,33.5540,-2.2955,-0.8031
425,36.6611,-2.3516,-0.8031
425,25.9830,-3.9964,-0.8031
425,29.5627,-3.3699,-0.8031
426,45.3879,-0.3829,-1.0917
426,42.9332,0.6786,-1.0917
426,44.7704,-0.7066,-1.0917
426,44.6787,-1.2762,-1.0917
426,45.9231,-0.8768,-1.0917
426,49.4690,-1.8261,-1.0917
426,46.0543,-0.0577,-1.0917
426,48.7160,-1.4593,-1.0917
426,46.6278,-0.8797,-1.0917
426,38.8714,1.8763,-1.0917
427,37.1055,-1.2149,-0.8213
427,40.5825,-0.7258,-0.8213
427,40.7144,-0.9340,-0.8213
427,38.3972,-0.9497,-0.8213
427,46.4620,0.3890,-0.8213
427,38.1252,-0.8346,-0.8213
427,41.9744,-0.4662,-0.8213
427,36.8091,-0.8449,-0.8213
427,45.5184,0.2314,-0.8213
427,45.4034,0.1775,-0.8213
428,54.3450,0.5320,0.0779
428,51.6888,-0.1210,0.0779
428,50.0135,0.1000,0.0779
428,50.8881,-0.2237,0.0779
428,53.1806,0.3027,0.0779
428,52.1610,0.0108,0.0779
428,53.5778,0.3885,0.0779
428,45.5998,-0.8277,0.0779
428,60.2569,1.9623,0.0779
428,51.0705,0.4359,0.0779
429,42.4863,-3.1411,-0.9106
429,42.1794,-1.0431,-0.9106
429,41.8557,-1.4213,-0.9106
429,41.2650,-4.3507,-0.9106
429,41.2801,-2.5115,-0.9106
429,43.1804,-2.9141,-0.9106
429,39.3534,-1.7529,-0.9106
429,43.0223,-0.6192,-0.9106
429,40.1243,-1.9167,-0.9106
429,42.5713,-3.2205,-0.9106
430,54.0596,-0.7625,-1.3001
430,53.1766,-1.1585,-1.3001
430,54.4448,0.0612,-1.3001
430,51.7395,-1.4767,-1.3001
430,52.5066,-0.4826,-1.3001
430,51.4068,-1.4518,-1.3001
430,55.2288,0.7307,-1.3001
430,53.4675,-0.9055,-1.3001
430,55.2838,-0.7241,-1.3001
430,49.2931,-1.3645,-1.3001
431,66.4990,0.9368,-1.8045
431,65.7046,0.4488,-1.8045
431,47.6788,-1.7791,-1.8045
431,59.8021,-0.2527,-1.8045
431,66.6042,0.6066,-1.8045
431,57.9786,-0.3311,-1.8045
431,64.8513,0.3998,-1.8045
431,69.6870,1.1209,-1.8045
431,73.8024,1.7885,-1.8045
431,59.9970,-0.0140,-1.8045
432,57.2679,1.2286,1.2327
432,61.2466,2.5372,1.2327
432,59.5606,2.3281,1.2327
432,58.5498,1.6484,1.2327
432,60.6654,1.8215,1.2327
432,57.4959,1.4237,1.2327
432,58.7323,1.5102,1.2327
432,62.5154,3.1915,1.2327
432,61.6795,2.6161,1.2327
432,60.3962,2.2078,1.2327
433,39.8878,-0.1095,-1.3620
433,27.1912,-2.4149,-1.3620
433,39.1231,-0.1400,-1.3620
433,36.3202,-0.8048,-1.3620
433,29.9173,-1.6135,-1.3620
433,39.2668,-0.4009,-1.3620
433,23.5178,-2.8116,-1.3620
433,42.1317,0.4172,-1.3620
433,24.5536,-2.7509,-1.3620
433,33.6683,-0.7351,-1.3620
434,39.9895,-0.3299,-0.0180
434,40.7542,0.1455,-0.0180
434,40.1583,-0.7959,-0.0180
434,40.5104,-0.3315,-0.0180
434,43.0628,0.8419,-0.0180
434,41.5086,-0.2745,-0.0180
434,39.5467,-0.1902,-0.0180
434,36.6898,-1.6462,-0.0180
434,42.9074,0.8652,-0.0180
434,44.3530,0.9076,-0.0180
435,38.1542,-1.0391,-1.6048
435,41.8586,0.2861,-1.6048
435,37.1281,-1.7091,-1.6048
435,43.1113,0.2266,-1.6048
435,45.1400,0.5925,-1.6048
435,43.1642,-1.0812,-1.6048
435,43.4041,0.2272,-1.6048
435,39.3065,-1.5645,-1.6048
435,40.5978,-1.4781,-1.6048
435,44.6832,0.4225,-1.6048
436,41.1963,-2.7628,-0.2452
436,58.6309,-0.3574,-0.2452
436,64.8073,0.3996,-0.2452
436,41.3953,-3.0913,-0.2452
436,40.4102,-2.9713,-0.2452
436,64.5780,0.1253,-0.2452
436,55.6060,-0.9803,-0.2452
436,51.9588,-1.5620,-0.2452
436,39.5687,-3.0102,-0.2452
436,49.4247,-1.5908,-0.2452
437,55.7614,2.9792,0.6174
437,57.1982,1.3958,0.6174
437,56.0548,2.4692,0.6174
437,55.2932,1.6544,0.6174
437,55.1796,0.9577,0.6174
437,55.0708,1.1950,0.6174
437,53.6328,0.0208,0.6174
437,56.9120,2.8068,0.6174
437,55.6572,1.9683,0.6174
437,55.0162,2.1196,0.6174
438,29.7307,-1.8936,0.2240
438,33.7791,-0.6325,0.2240
438,32.1707,-0.6601,0.2240
438,30.8300,-1.6296,0.2240
438,36.3676,-0.2868,0.2240
438,29.2127,-1.5929,0.2240
438,32.0149,-1.5302,0.2240
438,30.9486,-1.3136,0.2240
438,32.8512,-0.8516,0.2240
438,37.6149,0.6184,0.2240
439,55.2164,-0.9338,1.8462
439,51.9664,0.4274,1.8462
439,53.7887,-0.1168,1.8462
439,53.1793,-0.0684,1.8462
439,59.1284,-1.2367,1.8462
439,61.9019,-2.3024,1.8462
439,56.5577,-0.6899,1.8462
439,53.4258,0.1415,1.8462
439,51.0071,0.5156,1.8462
439,49.1756,1.1961,1.8462
440,59.9607,1.4268,-0.9200
440,62.2123,1.4909,-0.9200
440,48.0657,-0.9723,-0.9200
440,56.7010,0.7184,-0.9200
440,58.6717,1.0417,-0.9200
440,60.6486,2.0096,-0.9200
440,53.0625,0.0065,-0.9200
440,55.9394,0.3722,-0.9200
440,56.4199,0.3313,-0.9200
440,54.2293,-0.1110,-0.9200
441,40.4279,-1.2261,-0.8382
441,43.3540,0.9925,-0.8382
441,43.5290,0.8055,-0.8382
441,37.8120,-0.3226,-0.8382
441,43.0267,1.4232,-0.8382
441,43.2301,1.2682,-0.8382
441,41.1031,-0.8336,-0.8382
441,36.1276,-1.0620,-0.8382
441,41.0665,0.0347,-0.8382
441,41.7592,-0.5837,-0.8382
442,52.5813,0.3069,0.3557
442,58.4503,0.9527,0.3557
442,65.3606,1.9146,0.3557
442,59.8741,1.2054,0.3557
442,64.0911,1.9422,0.3557
442,68.2329,1.8244,0.3557
442,73.7009,2.7874,0.3557
442,73.7256,2.8801,0.3557
442,54.7587,0.4900,0.3557
442,56.1849,0.2987,0.3557
443,42.7875,0.3874,1.8639
443,45.8955,0.4198,1.8639
443,46.1116,0.8211,1.8639
443,47.6401,2.7203,1.8639
443,43.5916,0.4181,1.8639
443,47.2409,0.7733,1.8639
443,45.9455,1.7790,1.8639
443,45.6253,2.5399,1.8639
443,48.6505,4.3775,1.8639
443,46.9591,1.3036,1.8639
444,44.2602,0.6530,2.9970
444,45.0225,0.0774,2.9970
444,43.5754,1.2421,2.9970
444,44.1113,0.0845,2.9970
444,45.7146,-0.0063,2.9970
444,45.6912,1.3257,2.9970
444,44.1535,0.2758,2.9970
444,42.0847,-0.1720,2.9970
444,44.2707,0.3200,2.9970
444,45.3558,0.6315,2.9970
445,36.2134,-1.2548,1.5649
445,32.3194,-1.6885,1.5649
445,38.8260,-1.0010,1.5649
445,18.8732,-3.5708,1.5649
445,43.8131,-0.4176,1.5649
445,40.3116,-0.9734,1.5649
445,19.6017,-3.1844,1.5649
445,37.8490,-1.0057,1.5649
445,44.1503,-0.2295,1.5649
445,51.2490,0.6684,1.5649
446,41.5182,1.3641,0.4130
446,40.8013,2.0480,0.4130
446,39.3062,-0.4632,0.4130
446,41.8393,0.4939,0.4130
446,36.8824,-1.3470,0.4130
446,41.4107,0.9854,0.4130
446,39.8710,-0.6200,0.4130
446,41.2417,0.0348,0.4130
446,42.4899,1.4677,0.4130
446,37.5799,-1.2569,0.4130
447,47.7093,-1.0963,-0.2625
447,48.5273,0.3134,-0.2625
447,48.1777,-1.0225,-0.2625
447,50.2725,-0.6486,-0.2625
447,48.9850,0.5244,-0.2625
447,47.1958,-2.3695,-0.2625
447,47.4673,-1.8191,-0.2625
447,46.2632,-2.7203,-0.2625
447,48.5055,-1.5200,-0.2625
447,47.0630,-2.2161,-0.2625
448,50.7210,0.5605,1.1815
448,68.3899,3.8681,1.1815
448,59.1591,1.8590,1.1815
448,59.7506,1.9458,1.1815
448,53.6527,1.2287,1.1815
448,61.1815,2.3418,1.1815
448,63.3562,2.7654,1.1815
448,63.7237,3.2012,1.1815
448,60.3796,1.7618,1.1815
448,51.8272,0.9731,1.1815
449,64.5017,1.4529,1.0680
449,64.8707,1.5303,1.0680
449,59.7256,0.4535,1.0680
449,62.1337,0.3700,1.0680
449,66.4302,1.7882,1.0680
449,58.7128,-0.1678,1.0680
449,59.2437,-0.0717,1.0680
449,66.8514,1.9306,1.0680
449,61.0447,0.0543,1.0680
449,64.0113,1.6580,1.0680
450,52.0320,1.6719,1.0400
450,53.8956,1.5219,1.0400
450,53.7736,1.6113,1.0400
450,49.3067,-0.7878,1.0400
450,49.9851,1.4938,1.0400
450,52.9229,1.8236,1.0400
450,51.1704,-0.1468,1.0400
450,55.3488,2.0395,1.0400
450,51.8162,0.8245,1.0400
450,50.8660,0.6118,1.0400
451,40.3509,-1.3726,-0.9643
451,47.3724,-0.6133,-0.9643
451,42.9461,-0.7558,-0.9643
451,43.1429,-0.4098,-0.9643
451,45.2456,-0.2453,-0.9643
451,45.8604,0.6261,-0.9643
451,40.8865,-1.5656,-0.9643
451,43.1128,-0.6256,-0.9643
451,43.3705,-0.6437,-0.9643
451,39.4677,-1.2600,-0.9643
452,39.7093,-0.6604,-1.4022
452,35.8597,-1.5047,-1.4022
452,46.2210,0.8877,-1.4022
452,37.6491,-1.2657,-1.4022
452,38.5219,-1.0149,-1.4022
452,31.7934,-2.0521,-1.4022
452,40.3173,-0.2689,-1.4022
452,39.5767,-0.9203,-1.4022
452,43.8479,0.2026,-1.4022
452,42.5813,0.2598,-1.4022
453,56.2526,3.1236,1.5625
453,53.9562,2.6246,1.5625
453,55.2944,2.8458,1.5625
453,58.5005,3.1129,1.5625
453,60.8008,4.0122,1.5625
453,53.3468,2.4097,1.5625
453,53.9160,2.7391,1.5625
453,54.4515,2.2905,1.5625
453,49.6731,1.6137,1.5625
453,53.5806,1.7878,1.5625
454,55.9578,2.4224,1.3264
454,53.9745,-0.0733,1.3264
454,55.7077,0.5271,1.3264
454,59.2538,2.9521,1.3264
454,53.4727,-0.7173,1.3264
454,57.0833,2.5836,1.3264
454,54.3254,1.0877,1.3264
454,58.6886,1.9063,1.3264
454,54.9413,1.9829,1.3264
454,56.8644,2.1540,1.3264
455,37.4685,-0.8280,-0.0564
455,33.8638,-0.9275,-0.0564
455,37.2660,1.4574,-0.0564
455,35.4426,0.4621,-0.0564
455,34.7869,-1.7664,-0.0564
455,34.0164,-1.7765,-0.0564
455,34.6800,-2.3890,-0.0564
455,39.0413,-0.3890,-0.0564
455,34.9610,-0.2193,-0.0564
455,37.4715,1.2815,-0.0564
456,58.1327,2.3818,-0.0701
456,46.0755,0.6141,-0.0701
456,53.9044,1.8510,-0.0701
456,38.9917,-0.5559,-0.0701
456,53.7309,1.1868,-0.0701
456,62.4695,3.0922,-0.0701
456,51.3258,1.5661,-0.0701
456,57.2873,2.2050,-0.0701
456,54.1556,1.7391,-0.0701
456,48.7137,0.6970,-0.0701
457,41.9042,-2.9339,-1.7197
457,40.3255,-3.0198,-1.7197
457,44.3482,-2.4140,-1.7197
457,41.9789,-2.6517,-1.7197
457,48.4388,-0.5631,-1.7197
457,41.1674,-3.6925,-1.7197
457,38.1884,-3.3361,-1.7197
457,42.1285,-3.2360,-1.7197
457,50.4759,-0.2912,-1.7197
457,47.6625,-0.7297,-1.7197
458,43.4249,1.7659,0.3045
458,37.0720,-0.4801,0.3045
458,40.5291,1.3843,0.3045
458,40.7085,1.1844,0.3045
458,39.8109,1.1222,0.3045
458,41.5336,1.2478,0.3045
458,33.7395,-1.2906,0.3045
458,38.4562,0.5259,0.3045
458,39.0330,0.9173,0.3045
458,39.1688,0.3603,0.3045
459,22.7969,-0.1774,0.0950
459,36.6979,1.5684,0.0950
459,36.2835,1.8557,0.0950
459,27.5039,0.6898,0.0950
459,21.2568,-0.3460,0.0950
459,29.1129,0.2925,0.0950
459,35.4137,1.4485,0.0950
459,25.8616,0.4267,0.0950
459,31.9709,1.1266,0.0950
459,23.7424,-0.4031,0.0950
460,40.5605,-2.7528,-3.1610
460,41.4976,-2.6210,-3.1610
460,39.8462,-1.2589,-3.1610
460,41.2443,0.8933,-3.1610
460,40.9802,-1.8406,-3.1610
460,42.4869,-0.9562,-3.1610
460,40.5747,-0.9434,-3.1610
460,41.5831,-1.1008,-3.1610
460,43.2593,-3.8290,-3.1610
460,38.7669,-1.6503,-3.1610
461,54.7816,-0.6650,1.1155
461,49.4552,-1.2701,1.1155
461,53.1479,-1.0669,1.1155
461,59.9661,-0.2852,1.1155
461,53.6634,-1.0034,1.1155
461,66.9239,0.5360,1.1155
461,58.5824,-0.3713,1.1155
461,52.5604,-0.9113,1.1155
461,58.4632,-0.2998,1.1155
461,59.7057,-0.2959,1.1155
462,38.1342,-1.7062,0.1905
462,42.7991,-0.8069,0.1905
462,38.9152,-1.6321,0.1905
462,43.6137,-0.9011,0.1905
462,56.1584,1.8388,0.1905
462,42.4148,-0.9657,0.1905
462,47.2965,0.0899,0.1905
462,44.5136,-0.9183,0.1905
462,45.4522,-0.4668,0.1905
462,45.5340,-0.3683,0.1905
463,44.3333,1.4346,0.0494
463,45.1076,1.0334,0.0494
463,44.5956,0.3706,0.0494
463,43.2632,1.3674,0.0494
463,39.9061,-0.6566,0.0494
463,45.0605,0.6872,0.0494
463,45.7666,1.0029,0.0494
463,43.8260,0.5638,0.0494
463,45.3792,1.7973,0.0494
463,44.1143,0.8618,0.0494
464,63.7128,1.2660,-0.2311
464,56.6697,0.3194,-0.2311
464,42.2563,-1.4894,-0.2311
464,31.3786,-3.1383,-0.2311
464,57.8147,0.3689,-0.2311
464,42.8329,-1.1829,-0.2311
464,47.1794,-0.8158,-0.2311
464,44.7478,-1.2990,-0.2311
464,46.1811,-1.1141,-0.2311
464,40.4112,-1.8644,-0.2311
465,61.4981,0.5421,1.8168
465,59.2405,-0.1765,1.8168
465,62.0638,0.7358,1.8168
465,65.1828,1.5267,1.8168
465,64.3761,1.0812,1.8168
465,58.0711,-0.4876,1.8168
465,60.3796,0.6044,1.8168
465,59.3567,0.0561,1.8168
